# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	520350	521276	+	WP_127015654.1	WP_127015654.1		ABC transporter permease			BBF96_RS02270	927	308	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	521297	522175	+							BBF96_RS02275	879		old_locus_tag=BBF96_02285
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	521297	522175	+	WP_127015655.1	WP_127015655.1		ABC transporter permease			BBF96_RS02275	879	292	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	522531	525167	+							BBF96_RS02280	2637		old_locus_tag=BBF96_02290
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	522531	525167	+	WP_127015656.1	WP_127015656.1		CBS domain-containing protein			BBF96_RS02280	2637	878	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	525157	525789	+							BBF96_RS02285	633		old_locus_tag=BBF96_02295
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	525157	525789	+	WP_205665691.1	WP_205665691.1		site-2 protease family protein			BBF96_RS02285	633	210	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	525797	526336	+							BBF96_RS02290	540		old_locus_tag=BBF96_02300
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	525797	526336	+	WP_127015657.1	WP_127015657.1		HDIG domain-containing protein			BBF96_RS02290	540	179	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	526356	527381	+					trpS		BBF96_RS02295	1026		old_locus_tag=BBF96_02305
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	526356	527381	+	WP_127015658.1	WP_127015658.1		tryptophan--tRNA ligase	trpS		BBF96_RS02295	1026	341	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	527387	528139	+							BBF96_RS02300	753		old_locus_tag=BBF96_02310
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	527387	528139	+	WP_127015659.1	WP_127015659.1		segregation/condensation protein A			BBF96_RS02300	753	250	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	528150	528761	+					scpB		BBF96_RS02305	612		old_locus_tag=BBF96_02315
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	528150	528761	+	WP_127018153.1	WP_127018153.1		SMC-Scp complex subunit ScpB	scpB		BBF96_RS02305	612	203	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	528996	529760	+							BBF96_RS02310	765		old_locus_tag=BBF96_02320
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	528996	529760	+	WP_127015660.1	WP_127015660.1		DUF2953 domain-containing protein			BBF96_RS02310	765	254	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	529733	530146	+					ytfJ		BBF96_RS02315	414		old_locus_tag=BBF96_02325
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	529733	530146	+	WP_127015661.1	WP_127015661.1		GerW family sporulation protein	ytfJ		BBF96_RS02315	414	137	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	530597	531754	+							BBF96_RS02320	1158		old_locus_tag=BBF96_02330
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	530597	531754	+	WP_236777864.1	WP_236777864.1		D-alanyl-D-alanine carboxypeptidase			BBF96_RS02320	1158	385	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	532041	532763	+							BBF96_RS02325	723		old_locus_tag=BBF96_02335
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	532041	532763	+	WP_127015662.1	WP_127015662.1		energy-coupling factor ABC transporter permease			BBF96_RS02325	723	240	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	532867	533568	+							BBF96_RS02330	702		old_locus_tag=BBF96_02340
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	532867	533568	+	WP_127015663.1	WP_127015663.1		energy-coupling factor transporter transmembrane protein EcfT			BBF96_RS02330	702	233	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	533565	534428	+							BBF96_RS02335	864		old_locus_tag=BBF96_02345
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	533565	534428	+	WP_127015664.1	WP_127015664.1		energy-coupling factor ABC transporter ATP-binding protein			BBF96_RS02335	864	287	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	534407	535132	+							BBF96_RS02340	726		old_locus_tag=BBF96_02350
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	534407	535132	+	WP_127015665.1	WP_127015665.1		rRNA pseudouridine synthase			BBF96_RS02340	726	241	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	535294	535554	+							BBF96_RS02345	261		old_locus_tag=BBF96_02355
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	535294	535554	+	WP_127015666.1	WP_127015666.1		stage V sporulation protein S			BBF96_RS02345	261	86	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	535698	539252	+					smc		BBF96_RS02350	3555		old_locus_tag=BBF96_02360
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	535698	539252	+	WP_164730857.1	WP_164730857.1		chromosome segregation protein SMC	smc		BBF96_RS02350	3555	1184	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	539328	540455	+							BBF96_RS02355	1128		old_locus_tag=BBF96_02365
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	539328	540455	+	WP_127015668.1	WP_127015668.1		peptidase S7			BBF96_RS02355	1128	375	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	540483	541481	+					ftsY		BBF96_RS02360	999		old_locus_tag=BBF96_02370
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	540483	541481	+	WP_127015669.1	WP_127015669.1		signal recognition particle-docking protein FtsY	ftsY		BBF96_RS02360	999	332	
gene	pseudogene	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	541723	542517	-							BBF96_RS02365	795		partial;pseudo;old_locus_tag=BBF96_02375
CDS	without_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	541723	542517	-				transposase			BBF96_RS02365	795		partial;pseudo
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	543506	543682	+							BBF96_RS16320	177		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	543506	543682	+	WP_164730858.1	WP_164730858.1		hypothetical protein			BBF96_RS16320	177	58	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	543941	544399	+							BBF96_RS02375	459		old_locus_tag=BBF96_02385
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	543941	544399	+	WP_127015672.1	WP_127015672.1		SPASM domain-containing protein			BBF96_RS02375	459	152	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	544593	545765	+							BBF96_RS02380	1173		old_locus_tag=BBF96_02390
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	544593	545765	+	WP_127015673.1	WP_127015673.1		SPASM domain-containing protein			BBF96_RS02380	1173	390	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	545794	547071	+							BBF96_RS02385	1278		old_locus_tag=BBF96_02395
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	545794	547071	+	WP_127015674.1	WP_127015674.1		MFS transporter			BBF96_RS02385	1278	425	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	547411	547677	+							BBF96_RS02390	267		old_locus_tag=BBF96_02400
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	547411	547677	+	WP_205665693.1	WP_205665693.1		hypothetical protein			BBF96_RS02390	267	88	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	547741	547974	+							BBF96_RS02395	234		old_locus_tag=BBF96_02405
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	547741	547974	+	WP_127015675.1	WP_127015675.1		hypothetical protein			BBF96_RS02395	234	77	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	547977	548162	+							BBF96_RS02400	186		old_locus_tag=BBF96_02410
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	547977	548162	+	WP_127015676.1	WP_127015676.1		hypothetical protein			BBF96_RS02400	186	61	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	548222	549424	-							BBF96_RS02405	1203		old_locus_tag=BBF96_02415
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	548222	549424	-	WP_127015677.1	WP_127015677.1		ISL3 family transposase			BBF96_RS02405	1203	400	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	550110	550445	+							BBF96_RS02410	336		old_locus_tag=BBF96_02420
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	550110	550445	+	WP_205665694.1	WP_205665694.1		putative DNA-binding protein			BBF96_RS02410	336	111	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	550493	551827	+					ffh		BBF96_RS02415	1335		old_locus_tag=BBF96_02425
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	550493	551827	+	WP_127015679.1	WP_127015679.1		signal recognition particle protein	ffh		BBF96_RS02415	1335	444	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	551878	552147	+					rpsP		BBF96_RS02420	270		old_locus_tag=BBF96_02430
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	551878	552147	+	WP_127015680.1	WP_127015680.1		30S ribosomal protein S16	rpsP		BBF96_RS02420	270	89	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	552190	552417	+							BBF96_RS02425	228		old_locus_tag=BBF96_02435
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	552190	552417	+	WP_127015681.1	WP_127015681.1		KH domain-containing protein			BBF96_RS02425	228	75	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	552491	552988	+					rimM		BBF96_RS02430	498		old_locus_tag=BBF96_02440
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	552491	552988	+	WP_236777907.1	WP_236777907.1		ribosome maturation factor RimM	rimM		BBF96_RS02430	498	165	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	552999	553769	+					trmD		BBF96_RS02435	771		old_locus_tag=BBF96_02445
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	552999	553769	+	WP_127015683.1	WP_127015683.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		BBF96_RS02435	771	256	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	553907	554221	+					rplS		BBF96_RS02440	315		old_locus_tag=BBF96_02450
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	553907	554221	+	WP_236777908.1	WP_236777908.1		50S ribosomal protein L19	rplS		BBF96_RS02440	315	104	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	554308	554823	+					lepB		BBF96_RS02445	516		old_locus_tag=BBF96_02455
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	554308	554823	+	WP_127015685.1	WP_127015685.1		signal peptidase I	lepB		BBF96_RS02445	516	171	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	554834	555694	+					ylqF		BBF96_RS02450	861		old_locus_tag=BBF96_02460
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	554834	555694	+	WP_127015686.1	WP_127015686.1		ribosome biogenesis GTPase YlqF	ylqF		BBF96_RS02450	861	286	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	555684	556472	+							BBF96_RS02455	789		old_locus_tag=BBF96_02465
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	555684	556472	+	WP_127015687.1	WP_127015687.1		ribonuclease HII			BBF96_RS02455	789	262	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	556822	557238	-							BBF96_RS02460	417		old_locus_tag=BBF96_02470
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	556822	557238	-	WP_164730860.1	WP_164730860.1		helix-turn-helix transcriptional regulator			BBF96_RS02460	417	138	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	557402	557611	+							BBF96_RS02465	210		old_locus_tag=BBF96_02475
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	557402	557611	+	WP_127015689.1	WP_127015689.1		helix-turn-helix transcriptional regulator			BBF96_RS02465	210	69	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	557665	559182	-							BBF96_RS02470	1518		old_locus_tag=BBF96_02480
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	557665	559182	-	WP_127015690.1	WP_127015690.1		YifB family Mg chelatase-like AAA ATPase			BBF96_RS02470	1518	505	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	559185	559550	-							BBF96_RS02475	366		old_locus_tag=BBF96_02485
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	559185	559550	-	WP_127015691.1	WP_127015691.1		YraN family protein			BBF96_RS02475	366	121	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	559849	561405	+							BBF96_RS02480	1557		old_locus_tag=BBF96_02490
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	559849	561405	+	WP_019431323.1	WP_019431323.1		IS1182 family transposase			BBF96_RS02480	1557	518	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	561823	562923	+					dprA		BBF96_RS02485	1101		old_locus_tag=BBF96_02495
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	561823	562923	+	WP_127015692.1	WP_127015692.1		DNA-processing protein DprA	dprA		BBF96_RS02485	1101	366	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	563025	563510	+							BBF96_RS02490	486		old_locus_tag=BBF96_02500
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	563025	563510	+	WP_164730861.1	WP_164730861.1		DUF494 family protein			BBF96_RS02490	486	161	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	563539	565620	+					topA		BBF96_RS02495	2082		old_locus_tag=BBF96_02505
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	563539	565620	+	WP_127015694.1	WP_127015694.1		type I DNA topoisomerase	topA		BBF96_RS02495	2082	693	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	565607	566926	+					trmFO		BBF96_RS02500	1320		old_locus_tag=BBF96_02510
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	565607	566926	+	WP_127015695.1	WP_127015695.1		methylenetetrahydrofolate--tRNA-(uracil(54)-C(5))-methyltransferase (FADH(2)-oxidizing) TrmFO	trmFO		BBF96_RS02500	1320	439	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	567319	567849	+					hslV		BBF96_RS02505	531		old_locus_tag=BBF96_02515
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	567319	567849	+	WP_127015696.1	WP_127015696.1		ATP-dependent protease subunit HslV	hslV		BBF96_RS02505	531	176	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	567867	569252	+					hslU		BBF96_RS02510	1386		old_locus_tag=BBF96_02520
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	567867	569252	+	WP_127015697.1	WP_127015697.1		ATP-dependent protease ATPase subunit HslU	hslU		BBF96_RS02510	1386	461	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	569320	570108	+					codY		BBF96_RS02515	789		old_locus_tag=BBF96_02525
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	569320	570108	+	WP_127015698.1	WP_127015698.1		GTP-sensing pleiotropic transcriptional regulator CodY	codY		BBF96_RS02515	789	262	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	570259	570621	+							BBF96_RS02520	363		old_locus_tag=BBF96_02530
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	570259	570621	+	WP_127015699.1	WP_127015699.1		response regulator			BBF96_RS02520	363	120	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	570665	572662	+							BBF96_RS02525	1998		old_locus_tag=BBF96_02535
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	570665	572662	+	WP_236777909.1	WP_236777909.1		chemotaxis protein CheA			BBF96_RS02525	1998	665	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	572681	573163	+							BBF96_RS02530	483		old_locus_tag=BBF96_02540
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	572681	573163	+	WP_127015701.1	WP_127015701.1		chemotaxis protein CheW			BBF96_RS02530	483	160	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	573176	573817	+							BBF96_RS02535	642		old_locus_tag=BBF96_02545
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	573176	573817	+	WP_127015702.1	WP_127015702.1		chemotaxis protein CheC			BBF96_RS02535	642	213	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	573798	574280	+							BBF96_RS02540	483		old_locus_tag=BBF96_02550
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	573798	574280	+	WP_127015703.1	WP_127015703.1		chemotaxis protein CheD			BBF96_RS02540	483	160	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	574480	575223	+					rpsB		BBF96_RS02545	744		old_locus_tag=BBF96_02555
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	574480	575223	+	WP_249039595.1	WP_249039595.1		30S ribosomal protein S2	rpsB		BBF96_RS02545	744	247	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	575303	575950	+					tsf		BBF96_RS02550	648		old_locus_tag=BBF96_02560
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	575303	575950	+	WP_127015705.1	WP_127015705.1		translation elongation factor Ts	tsf		BBF96_RS02550	648	215	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	576070	576780	+					pyrH		BBF96_RS02555	711		old_locus_tag=BBF96_02565
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	576070	576780	+	WP_127015706.1	WP_127015706.1		UMP kinase	pyrH		BBF96_RS02555	711	236	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	576810	577367	+					frr		BBF96_RS02560	558		old_locus_tag=BBF96_02570
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	576810	577367	+	WP_127015707.1	WP_127015707.1		ribosome recycling factor	frr		BBF96_RS02560	558	185	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	577387	577611	+							BBF96_RS02565	225		old_locus_tag=BBF96_02575
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	577387	577611	+	WP_127015708.1	WP_127015708.1		hypothetical protein			BBF96_RS02565	225	74	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	577708	578454	+							BBF96_RS02570	747		old_locus_tag=BBF96_02580
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	577708	578454	+	WP_127015709.1	WP_127015709.1		isoprenyl transferase			BBF96_RS02570	747	248	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	578460	579269	+							BBF96_RS02575	810		old_locus_tag=BBF96_02585
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	578460	579269	+	WP_127015710.1	WP_127015710.1		phosphatidate cytidylyltransferase			BBF96_RS02575	810	269	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	579288	580352	+					ytvI		BBF96_RS02580	1065		old_locus_tag=BBF96_02590
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	579288	580352	+	WP_164730862.1	WP_164730862.1		sporulation integral membrane protein YtvI	ytvI		BBF96_RS02580	1065	354	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	580358	581512	+							BBF96_RS02585	1155		old_locus_tag=BBF96_02595
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	580358	581512	+	WP_127015712.1	WP_127015712.1		1-deoxy-D-xylulose-5-phosphate reductoisomerase			BBF96_RS02585	1155	384	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	581499	582608	+					rseP		BBF96_RS02590	1110		old_locus_tag=BBF96_02600
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	581499	582608	+	WP_127015713.1	WP_127015713.1		RIP metalloprotease RseP	rseP		BBF96_RS02590	1110	369	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	582622	583047	+							BBF96_RS02595	426		old_locus_tag=BBF96_02605
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	582622	583047	+	WP_127015714.1	WP_127015714.1		hypothetical protein			BBF96_RS02595	426	141	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	583050	584144	+					ispG		BBF96_RS02600	1095		old_locus_tag=BBF96_02610
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	583050	584144	+	WP_205665695.1	WP_205665695.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		BBF96_RS02600	1095	364	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	584141	585856	+							BBF96_RS02605	1716		old_locus_tag=BBF96_02615
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	584141	585856	+	WP_127015716.1	WP_127015716.1		proline--tRNA ligase			BBF96_RS02605	1716	571	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	585876	586520	+							BBF96_RS02610	645		old_locus_tag=BBF96_02620
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	585876	586520	+	WP_127015717.1	WP_127015717.1		glycosyltransferase family 2 protein			BBF96_RS02610	645	214	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	586534	587190	+							BBF96_RS02615	657		old_locus_tag=BBF96_02625
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	586534	587190	+	WP_205665696.1	WP_205665696.1		MgtC/SapB family protein			BBF96_RS02615	657	218	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	587272	588456	+							BBF96_RS02620	1185		old_locus_tag=BBF96_02630
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	587272	588456	+	WP_164730863.1	WP_164730863.1		MFS transporter			BBF96_RS02620	1185	394	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	588480	592838	+							BBF96_RS02625	4359		old_locus_tag=BBF96_02635
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	588480	592838	+	WP_127015720.1	WP_127015720.1		PolC-type DNA polymerase III			BBF96_RS02625	4359	1452	
gene	pseudogene	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	593364	594558	-							BBF96_RS02630	1195		pseudo;old_locus_tag=BBF96_02640
CDS	without_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	593364	594558	-				IS1380 family transposase			BBF96_RS02630	1195		pseudo
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	595550	596113	-							BBF96_RS02635	564		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	595550	596113	-	WP_164730864.1	WP_164730864.1		DDE-type integrase/transposase/recombinase			BBF96_RS02635	564	187	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	596310	596879	-							BBF96_RS02640	570		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	596310	596879	-	WP_127015722.1	WP_127015722.1		hypothetical protein			BBF96_RS02640	570	189	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	597067	597495	+							BBF96_RS16600	429		
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	597067	597495	+	WP_205665697.1	WP_205665697.1		hypothetical protein			BBF96_RS16600	429	142	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	597536	598435	+							BBF96_RS02645	900		old_locus_tag=BBF96_02650
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	597536	598435	+	WP_205665698.1	WP_205665698.1		SPASM domain-containing protein			BBF96_RS02645	900	299	
gene	protein_coding	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	598441	600054	+							BBF96_RS02650	1614		old_locus_tag=BBF96_02655
CDS	with_protein	GCF_003991135.1	Primary Assembly	chromosome		NZ_CP016379.1	598441	600054	+	WP_205665699.1	WP_205665699.1		ABC transporter ATP-binding protein/permease			BBF96_RS02650	1614	537	
